sample_index;real;imag;amplitude;phase_rad
3889;-1,3706969023;-1,2775266171;1,8737353086;-2,3913621902
3890;-1,7010639906;-0,3426484466;1,7352310419;-2,9428207874
3891;-1,8209408522;0,8135641813;1,9944201708;2,7214176655
3892;-1,5356388092;1,7071031332;2,2961680889;2,3033673763
3893;-0,8765226603;2,0115516186;2,1942269802;1,9817323685
3894;-0,0335999243;1,7556039095;1,7559254169;1,5899326801
3895;0,7758290768;1,2911386490;1,5063033104;1,0297244787
3896;1,4152238369;1,0551160574;1,7652559280;0,6406451464
3897;1,8334603310;1,2584954500;2,2238225937;0,6015430689
3898;2,0126421452;1,7336924076;2,6563918591;0,7110759616
3899;1,9113743305;2,0357725620;2,7924401760;0,8169037104
3900;1,4865381718;1,7596622705;2,3035204411;0,8693370223
3901;0,7653631568;0,8373970985;1,1344666481;0,8303115964
3902;-0,1151166558;-0,3814392984;0,3984316587;-1,8638995886
3903;-0,9334520102;-1,3457583189;1,6378028393;-2,1772310734
3904;-1,4914726019;-1,6363726854;2,2140927315;-2,3099017143
3905;-1,7188396454;-1,1969584227;2,0945451260;-2,5333032608
3906;-1,6863547564;-0,3008885980;1,7129875422;-2,9650251865
3907;-1,5417633057;0,6652303338;1,6791560650;2,7342514992
3908;-1,4025603533;1,4361410141;2,0074055195;2,3443653584
3909;-1,3069024086;1,9329832792;2,3333277702;2,1653056145
3910;-1,2453119755;2,1660170555;2,4984858036;2,0925793648
3911;-1,2285765409;2,0898306370;2,4242095947;2,1022589207
3912;-1,3112620115;1,5976346731;2,0668442249;2,2580635548
3913;-1,5314612389;0,6612010598;1,6681008339;2,7340226173
3914;-1,8074592352;-0,5030152798;1,8761484623;-2,8701612949
3915;-1,9218759537;-1,4478024244;2,4061877728;-2,4959652424
3916;-1,6252484322;-1,7138462067;2,3619275093;-2,3296673298
3917;-0,8253847361;-1,1345952749;1,4030561447;-2,1997220516
3918;0,2837846875;0,0176660120;0,2843340039;0,0621712357
3919;1,2695376873;1,1510723829;1,7136783600;0,7364969254
3920;1,6808477640;1,6942291260;2,3865585327;0,7893629074
3921;1,3097430468;1,4109247923;1,9251326323;0,8225710988
3922;0,3281067014;0,4888488054;0,5887505412;0,9796739817
3923;-0,8176112175;-0,6343005896;1,0348069668;-2,4817845821
3924;-1,6612221003;-1,5535221100;2,2744426727;-2,3896839619
3925;-1,9681353569;-2,0761101246;2,8607325554;-2,3295023441
3926;-1,8121004105;-2,2019047737;2,8516824245;-2,2593870163
3927;-1,4740114212;-1,9869430065;2,4739954472;-2,2090601921
3928;-1,2330143452;-1,4528453350;1,9055403471;-2,2745289803
3929;-1,2110146284;-0,6259080172;1,3632011414;-2,6645593643
3930;-1,3477680683;0,3553718925;1,3938320875;2,8837859631
3931;-1,4926906824;1,1999417543;1,9151986837;2,4644913673
3932;-1,5296778679;1,5697927475;2,1918404102;2,3432526588
3933;-1,4440599680;1,2750579119;1,9264167547;2,4182679653
3934;-1,3136922121;0,4173349738;1,3783887625;2,8339948654
3935;-1,2484645844;-0,6606283784;1,4124778509;-2,6548957825
3936;-1,3192639351;-1,5655720234;2,0473086834;-2,2710208893
3937;-1,5146571398;-2,0572800636;2,5547187328;-2,2054343224
3938;-1,7290834188;-2,1153361797;2,7321012020;-2,2560594082
3939;-1,7916923761;-1,8510349989;2,5761389732;-2,3399052620
3940;-1,5397486687;-1,3713538647;2,0619015694;-2,4139757156
3941;-0,9075741172;-0,7215579748;1,1594552994;-2,4698832035
3942;-0,0002966457;0,0677111894;0,0677118376;1,5751773119
3943;0,9296247959;0,8820806742;1,2815102339;0,7591614127
3944;1,5920141935;1,5182342529;2,1998965740;0,7616810799
3945;1,8153033257;1,7921202183;2,5508863926;0,7789717317
3946;1,6524553299;1,6857086420;2,3605554104;0,7953593731
3947;1,3530762196;1,3940105438;1,9426994324;0,8002980351
3948;1,2023317814;1,2065635920;1,7033488750;0,7871549129
3949;1,3346830606;1,2980639935;1,8618133068;0,7714899778
3950;1,6343677044;1,5959472656;2,2843391895;0,7735050321
3951;1,8163237572;1,8115880489;2,5653233528;0,7840927839
3952;1,6126379967;1,6408329010;2,3006377220;0,7940640450
3953;0,9474221468;0,9810974598;1,3638771772;0,8028581142
3954;-0,0055099959;0,0014200927;0,0056900540;2,8893518448
3955;-0,9339417815;-0,9564087987;1,3367741108;-2,3443100452
3956;-1,5619233847;-1,5890109539;2,2281293869;-2,3475980759
3957;-1,7886403799;-1,7899476290;2,5304441452;-2,3558292389
3958;-1,6991827488;-1,6752632856;2,3861536980;-2,3632826805
3959;-1,4852914810;-1,4612891674;2,0836162567;-2,3643400669
3960;-1,3210711479;-1,3216069937;1,8686555624;-2,3559918404
3961;-1,2806466818;-1,3064692020;1,8294583559;-2,3462135792
3962;-1,3412618637;-1,3650832176;1,9137490988;-2,3473927975
3963;-1,4259288311;-1,4228516817;2,0143933296;-2,3572747707
3964;-1,4686059952;-1,4408876896;2,0574159622;-2,3657209873
3965;-1,4538944960;-1,4299579859;2,0392620564;-2,3644945621
3966;-1,4075846672;-1,4142826796;1,9953670502;-2,3538208008
3967;-1,3753293753;-1,4098290205;1,9695554972;-2,3438081741
3968;-1,3845032454;-1,4142434597;1,9791245461;-2,3455686569
3969;-1,4225983620;-1,4158993959;2,0071265697;-2,3585546017
3970;-1,4550913572;-1,4143164158;2,0291824341;-2,3704037666
3971;-1,4493044615;-1,4127112627;2,0239162445;-2,3689796925
3972;-1,4083402157;-1,4134986401;1,9953447580;-2,3543665409
3973;-1,3710834980;-1,4154729843;1,9706430435;-2,3402659893
3974;-1,3798900843;-1,4153727293;1,9767085314;-2,3435013294
3975;-1,4366599321;-1,4120366573;2,0144078732;-2,3648378849
3976;-1,4871659279;-1,4097898006;2,0491876602;-2,3828976154
3977;-1,4611406326;-1,4116781950;2,0316908360;-2,3734102249
3978;-1,3464963436;-1,4161940813;1,9541386366;-2,3309717178
3979;-1,2300547361;-1,4192144871;1,8780852556;-2,2849147320
3980;-1,2492588758;-1,4168168306;1,8889197111;-2,2934288979
3981;-1,4721162319;-1,4114258289;2,0394237041;-2,3772385120
3982;-1,7945102453;-1,4087889194;2,2814366817;-2,4760313034
3983;-1,9503216743;-1,4112539291;2,4073619843;-2,5152022839
3984;-1,6582250595;-1,4168623686;2,1811027527;-2,4345235825
3985;-0,8308746219;-1,4182374477;1,6437002420;-2,1007466316
3986;0,3080021739;-1,4156848192;1,4488024712;-1,3565707207
3987;1,2991510630;-1,4113177061;1,9182312489;-0,8267573118
3988;1,6888400316;-1,4099549055;2,2000348568;-0,6956420541
3989;1,2904489040;-1,4112854004;1,9123244286;-0,8300939202
3990;0,2966523767;-1,4157958031;1,4465408325;-1,3642538786
3991;-0,8355787992;-1,4185839891;1,6463816166;-2,1031055450
3992;-1,6523313522;-1,4164035320;2,1763267517;-2,4329247475
3993;-1,9391936064;-1,4130789042;2,3994297981;-2,5118672848
3994;-1,7889573574;-1,4100701809;2,2778644562;-2,4740834236
3995;-1,4788223505;-1,4107612371;2,0438108444;-2,3797440529
3996;-1,2633799314;-1,4141358137;1,8962881565;-2,2999494076
3997;-1,2389541864;-1,4173840284;1,8825474977;-2,2891237736
3998;-1,3370906115;-1,4177283049;1,9487854242;-2,3269312382
3999;-1,4372279644;-1,4143104553;2,0164072514;-2,3642311096
4000;-1,4696849585;-1,4108500481;2,0372705460;-2,3766167164
4001;-1,4446438551;-1,4091284275;2,0180780888;-2,3686389923
4002;-1,4107829332;-1,4128785133;1,9966305494;-2,3554522991
4003;-1,3998397589;-1,4181505442;1,9926620722;-2,3496968746
4004;-1,4067223072;-1,4199646711;1,9987914562;-2,3515098095
4005;-1,4168058634;-1,4156202078;2,0028278828;-2,3566131592
4006;-1,4242736101;-1,4085980654;2,0031733513;-2,3617279530
4007;-1,4364917278;-1,4063242674;2,0102877617;-2,3668060303
4008;-1,4454898834;-1,4111053944;2,0200643539;-2,3682308197
4009;-1,4228906631;-1,4190309048;2,0095438957;-2,3575525284
4010;-1,3518160582;-1,4225460291;1,9624077082;-2,3307058811
4011;-1,2719974518;-1,4171946049;1,9043157101;-2,3022539616
4012;-1,2813357115;-1,4083901644;1,9040441513;-2,3089926243
4013;-1,4606006145;-1,4050133228;2,0266761780;-2,3755900860
4014;-1,7537828684;-1,4112586975;2,2510898113;-2,4639959335
4015;-1,9328571558;-1,4222276211;2,3997225761;-2,5072312355
4016;-1,6964516640;-1,4268337488;2,2167098522;-2,4423060417
4017;-0,8849001527;-1,4180365801;1,6714892387;-2,1286993027
4018;0,3285871148;-1,4022046328;1,4401899576;-1,3406136036
4019;1,4381009340;-1,3953766823;2,0037989616;-0,7703209519
4020;1,8551172018;-1,4066926241;2,3281416893;-0,6487773657
4021;1,2818536758;-1,4252787828;1,9169163704;-0,8383291364
4022;-0,0382946171;-1,4343467951;1,4348578453;-1,5974882841
4023;-1,3905760050;-1,4218901396;1,9888372421;-2,3450608253
4024;-1,9783535004;-1,3977434635;2,4223065376;-2,5265052319
4025;-1,4179310799;-1,3901457787;1,9857074022;-2,3660888672
4026;-0,0027959542;-1,4129072428;1,4129099846;-1,5727752447
4027;1,4353808165;-1,4518345594;2,0416026115;-0,7910969257
4028;2,0292143822;-1,4667606354;2,5038166046;-0,6258790493
4029;1,4139518738;-1,4242432117;2,0069200993;-0,7890241742
4030;-0,0331310928;-1,3378682137;1,3382784128;-1,5955553055
4031;-1,4366276264;-1,2766280174;1,9218944311;-2,4150958061
4032;-1,9695565701;-1,3210846186;2,3715853691;-2,5507669449
4033;-1,3585802317;-1,4905352592;2,0167884827;-2,3099131584
4034;-0,0163744874;-1,7025666237;1,7026454210;-1,5804135799
4035;1,2599664927;-1,7813861370;2,1819376945;-0,9551907778
4036;1,7948592901;-1,5463798046;2,3691370487;-0,7111673355
4037;1,4010539055;-0,9249570966;1,6788381338;-0,5835030079
4038;0,3918673992;-0,0197861791;0,3923665881;-0,0504491813
4039;-0,7131396532;0,9162722826;1,1610870361;2,2321681976
4040;-1,5358525515;1,5924801826;2,2124276161;2,3380949497
4041;-1,9800651073;1,8333313465;2,6984739304;2,3946540356
4042;-2,1263318062;1,6722265482;2,7051115036;2,4751765728
4043;-2,0149285793;1,3473237753;2,4238851070;2,5522038937
4044;-1,5657273531;1,1640257835;1,9510147572;2,5023026466
4045;-0,7069652677;1,2996828556;1,4795186520;2,0689845085
4046;0,4256555438;1,6740376949;1,7273056507;1,3218040466
4047;1,4155485630;1,9578478336;2,4159772396;0,9447920918
4048;1,7608131170;1,7662328482;2,4940011501;0,7869347930
4049;1,2112847567;0,9244087934;1,5237264633;0,6518729329
4050;0,0053181406;-0,3447347879;0,3447757959;-1,5553708076
4051;-1,2224282026;-1,4811604023;1,9204599857;-2,2607855797
4052;-1,8044530153;-1,8787647486;2,6049580574;-2,3360214233
4053;-1,4449467659;-1,2635283470;1,9194726944;-2,4230763912
4054;-0,3683907390;0,0810908526;0,3772101402;2,9249260426
4055;0,8573783636;1,4180189371;1,6570682526;1,0269786119
4056;1,7008070946;1,9669487476;2,6003139019;0,8578337431
4057;1,9575452805;1,3767824173;2,3932225704;0,6129512787
4058;1,7869328260;-0,0279257558;1,7871509790;-0,0156264864
4059;1,4984357357;-1,4261252880;2,0686087608;-0,7606779933
4060;1,3118660450;-1,9879151583;2,3817639351;-0,9874786735
4061;1,2576346397;-1,3848874569;1,8707106113;-0,8335168362
4062;1,2650474310;0,0175313950;1,2651687860;0,0138574038
4063;1,2895152569;1,3846806288;1,8921390772;0,8209697008
4064;1,3633289337;1,9282093048;2,3614947796;0,9553584456
4065;1,5243436098;1,3715926409;2,0505826473;0,7327003479
4066;1,7133709192;0,0795178488;1,7152150869;0,0463768989
4067;1,7621408701;-1,2021087408;2,1331212521;-0,5986703038
4068;1,5013552904;-1,7999619246;2,3439135551;-0,8756034374
4069;0,8946335316;-1,4685561657;1,7196006775;-1,0236449242
4070;0,0753206909;-0,4518505335;0,4580852687;-1,4056212902
4071;-0,7443789244;0,7381767631;1,0483343601;2,3603777885
4072;-1,4047737122;1,6424512863;2,1612577438;2,2783539295
4073;-1,8530688286;2,0610589981;2,7716112137;2,3031060696
4074;-2,0831499100;2,0485899448;2,9216833115;2,3645586967
4075;-2,0383980274;1,7647736073;2,6961996555;2,4280171394
4076;-1,6002373695;1,3270534277;2,0789012909;2,4492480755
4077;-0,7156605124;0,7609938383;1,0446442366;2,3255040646
4078;0,4412956238;0,0668856055;0,4463356435;0,1504215598
4079;1,4390032291;-0,7042422295;1,6020883322;-0,4551283717
4080;1,7763260603;-1,4186885357;2,2733261585;-0,6739260554
4081;1,2024301291;-1,9117726088;2,2584757805;-1,0093538761
4082;-0,0458500758;-2,0620143414;2,0625240803;-1,5930281878
4083;-1,3133105040;-1,8528522253;2,2710890770;-2,1874070168
4084;-1,8792735338;-1,3614393473;2,3206005096;-2,5146450996
4085;-1,3993088007;-0,7088586688;1,5686126947;-2,6726968288
4086;-0,1270630360;0,0025180457;0,1270879805;3,1217780113
4087;1,2187912464;0,7017390728;1,4063746929;0,5224100947
4088;1,8865276575;1,3359829187;2,3116741180;0,6161884069
4089;1,5280228853;1,8353416920;2,3881652355;0,8765175939
4090;0,3794419467;2,1035249233;2,1374735832;1,3923316002
4091;-0,9355005622;2,0273790359;2,2328071594;2,0031175613
4092;-1,8061890602;1,5357519388;2,3708338737;2,4369406700
4093;-1,9854692221;0,6683544517;2,0949428082;2,8168842793
4094;-1,6619696617;-0,3701756001;1,7026958466;-2,9224369526
4095;-1,2662152052;-1,2458333969;1,7763450146;-2,3643078804
4096;-1,1491883993;-1,6106910706;1,9786256552;-2,1905090809
4097;-1,3706969023;-1,2775266171;1,8737353086;-2,3913621902
4098;-1,7010639906;-0,3426484466;1,7352310419;-2,9428207874
4099;-1,8209408522;0,8135641813;1,9944201708;2,7214176655
4100;-1,5356388092;1,7071031332;2,2961680889;2,3033673763
4101;-0,8765226603;2,0115516186;2,1942269802;1,9817323685
4102;-0,0335999243;1,7556039095;1,7559254169;1,5899326801
4103;0,7758290768;1,2911386490;1,5063033104;1,0297244787
4104;1,4152238369;1,0551160574;1,7652559280;0,6406451464
4105;1,8334603310;1,2584954500;2,2238225937;0,6015430689
4106;2,0126421452;1,7336924076;2,6563918591;0,7110759616
4107;1,9113743305;2,0357725620;2,7924401760;0,8169037104
4108;1,4865381718;1,7596622705;2,3035204411;0,8693370223
4109;0,7653631568;0,8373970985;1,1344666481;0,8303115964
4110;-0,1151166558;-0,3814392984;0,3984316587;-1,8638995886
4111;-0,9334520102;-1,3457583189;1,6378028393;-2,1772310734
4112;-1,4914726019;-1,6363726854;2,2140927315;-2,3099017143
4113;-1,7188396454;-1,1969584227;2,0945451260;-2,5333032608
4114;-1,6863547564;-0,3008885980;1,7129875422;-2,9650251865
4115;-1,5417633057;0,6652303338;1,6791560650;2,7342514992
4116;-1,4025603533;1,4361410141;2,0074055195;2,3443653584
4117;-1,3069024086;1,9329832792;2,3333277702;2,1653056145
4118;-1,2453119755;2,1660170555;2,4984858036;2,0925793648
4119;-1,2285765409;2,0898306370;2,4242095947;2,1022589207
4120;-1,3112620115;1,5976346731;2,0668442249;2,2580635548
4121;-1,5314612389;0,6612010598;1,6681008339;2,7340226173
4122;-1,8074592352;-0,5030152798;1,8761484623;-2,8701612949
4123;-1,9218759537;-1,4478024244;2,4061877728;-2,4959652424
4124;-1,6252484322;-1,7138462067;2,3619275093;-2,3296673298
4125;-0,8253847361;-1,1345952749;1,4030561447;-2,1997220516
4126;0,2837846875;0,0176660120;0,2843340039;0,0621712357
4127;1,2695376873;1,1510723829;1,7136783600;0,7364969254
4128;1,6808477640;1,6942291260;2,3865585327;0,7893629074
4129;1,3097430468;1,4109247923;1,9251326323;0,8225710988
4130;0,3281067014;0,4888488054;0,5887505412;0,9796739817
4131;-0,8176112175;-0,6343005896;1,0348069668;-2,4817845821
4132;-1,6612221003;-1,5535221100;2,2744426727;-2,3896839619
4133;-1,9681353569;-2,0761101246;2,8607325554;-2,3295023441
4134;-1,8121004105;-2,2019047737;2,8516824245;-2,2593870163
4135;-1,4740114212;-1,9869430065;2,4739954472;-2,2090601921
4136;-1,2330143452;-1,4528453350;1,9055403471;-2,2745289803
4137;-1,2110146284;-0,6259080172;1,3632011414;-2,6645593643
4138;-1,3477680683;0,3553718925;1,3938320875;2,8837859631
4139;-1,4926906824;1,1999417543;1,9151986837;2,4644913673
4140;-1,5296778679;1,5697927475;2,1918404102;2,3432526588
4141;-1,4440599680;1,2750579119;1,9264167547;2,4182679653
4142;-1,3136922121;0,4173349738;1,3783887625;2,8339948654
4143;-1,2484645844;-0,6606283784;1,4124778509;-2,6548957825
4144;-1,3192639351;-1,5655720234;2,0473086834;-2,2710208893
4145;-1,5146571398;-2,0572800636;2,5547187328;-2,2054343224
4146;-1,7290834188;-2,1153361797;2,7321012020;-2,2560594082
4147;-1,7916923761;-1,8510349989;2,5761389732;-2,3399052620
4148;-1,5397486687;-1,3713538647;2,0619015694;-2,4139757156
4149;-0,9075741172;-0,7215579748;1,1594552994;-2,4698832035
4150;-0,0002966457;0,0677111894;0,0677118376;1,5751773119
4151;0,9296247959;0,8820806742;1,2815102339;0,7591614127
4152;1,5920141935;1,5182342529;2,1998965740;0,7616810799
4153;1,8153033257;1,7921202183;2,5508863926;0,7789717317
4154;1,6524553299;1,6857086420;2,3605554104;0,7953593731
4155;1,3530762196;1,3940105438;1,9426994324;0,8002980351
4156;1,2023317814;1,2065635920;1,7033488750;0,7871549129
4157;1,3346830606;1,2980639935;1,8618133068;0,7714899778
4158;1,6343677044;1,5959472656;2,2843391895;0,7735050321
4159;1,8163237572;1,8115880489;2,5653233528;0,7840927839
4160;1,6126379967;1,6408329010;2,3006377220;0,7940640450
4161;0,9474221468;0,9810974598;1,3638771772;0,8028581142
4162;-0,0055099959;0,0014200927;0,0056900540;2,8893518448
4163;-0,9339417815;-0,9564087987;1,3367741108;-2,3443100452
4164;-1,5619233847;-1,5890109539;2,2281293869;-2,3475980759
4165;-1,7886403799;-1,7899476290;2,5304441452;-2,3558292389
4166;-1,6991827488;-1,6752632856;2,3861536980;-2,3632826805
4167;-1,4852914810;-1,4612891674;2,0836162567;-2,3643400669
4168;-1,3210711479;-1,3216069937;1,8686555624;-2,3559918404
4169;-1,2806466818;-1,3064692020;1,8294583559;-2,3462135792
4170;-1,3412618637;-1,3650832176;1,9137490988;-2,3473927975
4171;-1,4259288311;-1,4228516817;2,0143933296;-2,3572747707
4172;-1,4686059952;-1,4408876896;2,0574159622;-2,3657209873
4173;-1,4538944960;-1,4299579859;2,0392620564;-2,3644945621
4174;-1,4075846672;-1,4142826796;1,9953670502;-2,3538208008
4175;-1,3753293753;-1,4098290205;1,9695554972;-2,3438081741
4176;-1,3845032454;-1,4142434597;1,9791245461;-2,3455686569
4177;-1,4225983620;-1,4158993959;2,0071265697;-2,3585546017
4178;-1,4550913572;-1,4143164158;2,0291824341;-2,3704037666
4179;-1,4493044615;-1,4127112627;2,0239162445;-2,3689796925
4180;-1,4083402157;-1,4134986401;1,9953447580;-2,3543665409
4181;-1,3710834980;-1,4154729843;1,9706430435;-2,3402659893
4182;-1,3798900843;-1,4153727293;1,9767085314;-2,3435013294
4183;-1,4366599321;-1,4120366573;2,0144078732;-2,3648378849
4184;-1,4871659279;-1,4097898006;2,0491876602;-2,3828976154
4185;-1,4611406326;-1,4116781950;2,0316908360;-2,3734102249
4186;-1,3464963436;-1,4161940813;1,9541386366;-2,3309717178
4187;-1,2300547361;-1,4192144871;1,8780852556;-2,2849147320
4188;-1,2492588758;-1,4168168306;1,8889197111;-2,2934288979
4189;-1,4721162319;-1,4114258289;2,0394237041;-2,3772385120
4190;-1,7945102453;-1,4087889194;2,2814366817;-2,4760313034
4191;-1,9503216743;-1,4112539291;2,4073619843;-2,5152022839
4192;-1,6582250595;-1,4168623686;2,1811027527;-2,4345235825
4193;-0,8308746219;-1,4182374477;1,6437002420;-2,1007466316
4194;0,3080021739;-1,4156848192;1,4488024712;-1,3565707207
4195;1,2991510630;-1,4113177061;1,9182312489;-0,8267573118
4196;1,6888400316;-1,4099549055;2,2000348568;-0,6956420541
4197;1,2904489040;-1,4112854004;1,9123244286;-0,8300939202
4198;0,2966523767;-1,4157958031;1,4465408325;-1,3642538786
4199;-0,8355787992;-1,4185839891;1,6463816166;-2,1031055450
4200;-1,6523313522;-1,4164035320;2,1763267517;-2,4329247475
4201;-1,9391936064;-1,4130789042;2,3994297981;-2,5118672848
4202;-1,7889573574;-1,4100701809;2,2778644562;-2,4740834236
4203;-1,4788223505;-1,4107612371;2,0438108444;-2,3797440529
4204;-1,2633799314;-1,4141358137;1,8962881565;-2,2999494076
4205;-1,2389541864;-1,4173840284;1,8825474977;-2,2891237736
4206;-1,3370906115;-1,4177283049;1,9487854242;-2,3269312382
4207;-1,4372279644;-1,4143104553;2,0164072514;-2,3642311096
4208;-1,4696849585;-1,4108500481;2,0372705460;-2,3766167164
4209;-1,4446438551;-1,4091284275;2,0180780888;-2,3686389923
4210;-1,4107829332;-1,4128785133;1,9966305494;-2,3554522991
4211;-1,3998397589;-1,4181505442;1,9926620722;-2,3496968746
4212;-1,4067223072;-1,4199646711;1,9987914562;-2,3515098095
4213;-1,4168058634;-1,4156202078;2,0028278828;-2,3566131592
4214;-1,4242736101;-1,4085980654;2,0031733513;-2,3617279530
4215;-1,4364917278;-1,4063242674;2,0102877617;-2,3668060303
4216;-1,4454898834;-1,4111053944;2,0200643539;-2,3682308197
4217;-1,4228906631;-1,4190309048;2,0095438957;-2,3575525284
4218;-1,3518160582;-1,4225460291;1,9624077082;-2,3307058811
4219;-1,2719974518;-1,4171946049;1,9043157101;-2,3022539616
4220;-1,2813357115;-1,4083901644;1,9040441513;-2,3089926243
4221;-1,4606006145;-1,4050133228;2,0266761780;-2,3755900860
4222;-1,7537828684;-1,4112586975;2,2510898113;-2,4639959335
4223;-1,9328571558;-1,4222276211;2,3997225761;-2,5072312355
4224;-1,6964516640;-1,4268337488;2,2167098522;-2,4423060417
4225;-0,8849001527;-1,4180365801;1,6714892387;-2,1286993027
4226;0,3285871148;-1,4022046328;1,4401899576;-1,3406136036
4227;1,4381009340;-1,3953766823;2,0037989616;-0,7703209519
4228;1,8551172018;-1,4066926241;2,3281416893;-0,6487773657
